match_id,t1_name,t2_name,t1_win,t1_officialwin_before,t2_officialwin_before,t1_pagerank_before,t2_pagerank_before,t1_playerrank_before,t2_playerrank_before
34801,Los Angeles Valiant,Houston Outlaws,1,10,7,0.05364693096595537,0.0340361695209873,1551.4126852811587,1445.645567478333
34802,Philadelphia Fusion,Dallas Fuel,1,19,8,0.06866929725705945,0.024122826404745237,2094.7363104026595,1511.8823793971399
34803,Washington Justice,Houston Outlaws,1,5,7,0.018037652047937922,0.03409666429496212,1377.4008462512702,1447.2184608626703
34804,Toronto Defiant,Philadelphia Fusion,0,9,20,0.03242160889019574,0.0674110901079571,1478.2162731955557,2078.4716357388343
34805,Paris Eternal,Los Angeles Gladiators,1,17,11,0.08300409990185864,0.04436423478060057,1915.1877254318758,1503.649155261481
34806,Shanghai Dragons,Seoul Dynasty,1,21,12,0.09619715298980348,0.06366385999756806,2094.38876235522,1510.5577881596391
34807,Hangzhou Spark,Chengdu Hunters,0,9,4,0.04563426843478134,0.06161248950102553,1555.5969875832898,1657.7208329390876
34808,Philadelphia Fusion,Los Angeles Gladiators,1,21,11,0.06429019680496699,0.044424890552533666,1996.1729717385856,1515.600846558528
34809,Dallas Fuel,Boston Uprising,1,8,2,0.02408438903786987,0.016432609548278306,1519.7706134478558,1178.8609788231922
34810,Washington Justice,Florida Mayhem,0,6,14,0.019227400952505427,0.04950215556632684,1339.4271713362275,1735.4394837430486
34811,Vancouver Titans,San Francisco Shock,0,6,19,0.021377781717836646,0.07481670032719444,1244.6694809606486,1897.166633828099
34812,New York Excelsior,Guangzhou Charge,1,14,16,0.05387099120682985,0.09089231170993219,1816.693231844815,1947.0859091627046
34813,Shanghai Dragons,London Spitfire,1,22,6,0.10056720870406335,0.027464855344392428,2036.8999039213318,1585.939857498798
34821,Seoul Dynasty,Chengdu Hunters,0,12,5,0.06813338336972648,0.060171227834505556,1477.2796124256145,1623.8589459270115
34822,San Francisco Shock,Florida Mayhem,1,20,15,0.07014682256884157,0.049640144313196896,1873.4001303602206,1711.637897052995
34823,Boston Uprising,Atlanta Reign,0,2,9,0.016325638381565026,0.03109286327957803,1187.2803651791266,1585.2324689721665
34824,Los Angeles Valiant,Boston Uprising,1,11,2,0.0521905541165469,0.016324600330190935,1532.148914754902,1187.2803651791266
34825,Florida Mayhem,Atlanta Reign,1,15,10,0.04766362722598218,0.031012093612665003,1736.140156522321,1576.7111568110977
34831,Toronto Defiant,Paris Eternal,0,9,18,0.03299785741601706,0.08046576450832882,1450.1125157813142,1917.4322595780834
34832,Los Angeles Valiant,Atlanta Reign,0,12,10,0.05251359928679923,0.027340663265795054,1475.7881289206782,1610.88871066254
34833,San Francisco Shock,Boston Uprising,1,21,2,0.07099351583520842,0.016444666278616175,1907.534711198323,1201.0830644666055
34834,Washington Justice,Toronto Defiant,0,6,9,0.019667042586940454,0.032358474038658755,1348.4765434316223,1474.4333547793856
34835,Vancouver Titans,Los Angeles Gladiators,0,6,11,0.021808056251300223,0.04265166931276047,1244.7006932811812,1520.5069551368522
34836,New York Excelsior,Chengdu Hunters,0,15,6,0.055255743817766906,0.05620542183583206,1721.795252706907,1537.5142719297721
34841,London Spitfire,Guangzhou Charge,0,6,16,0.027473522013034442,0.09348069751906567,1582.9786480471307,1994.4787191602793
34842,Seoul Dynasty,Hangzhou Spark,0,12,9,0.06974873105284649,0.0444294540628926,1583.4630660507828,1630.79720728921
34843,Houston Outlaws,Dallas Fuel,0,7,9,0.03596695090516519,0.023409814691301545,1477.7150462477302,1506.199693763345
34844,Vancouver Titans,Paris Eternal,0,6,19,0.021686336293353942,0.08029549656643535,1271.9477117095282,1896.548583887198
34891,Toronto Defiant,Los Angeles Gladiators,0,10,12,0.03258481846176512,0.04314715190708099,1434.9546663937815,1485.019007753297
34892,Washington Justice,Dallas Fuel,0,6,10,0.018356756338608275,0.022659065448109274,1357.0688043997172,1506.1562527469032
34893,Los Angeles Valiant,Houston Outlaws,1,12,7,0.05505676095374093,0.03357497195326977,1587.5707605159328,1425.3589551092039
34894,Vancouver Titans,Atlanta Reign,0,6,11,0.019837397916916272,0.03118783361075964,1247.9993094248262,1658.2459836659727
34895,Vancouver Titans,Boston Uprising,1,6,2,0.019291188064731075,0.014721825093964462,1247.9993094248262,1154.4973862688682
34901,San Francisco Shock,Dallas Fuel,1,22,11,0.07553673736735168,0.023199268008410864,1983.4021927892181,1479.499436339194
34902,Florida Mayhem,Atlanta Reign,1,16,12,0.052902584148005874,0.03148943116752691,1755.249068544359,1660.8342592003294
34903,Paris Eternal,Los Angeles Valiant,1,20,13,0.08451827023441714,0.05599814581280099,1918.69797292754,1587.5707605159328
34904,Philadelphia Fusion,Los Angeles Gladiators,1,22,13,0.07133929179668241,0.04481402688147064,2200.958694705856,1518.644566064131
34905,San Francisco Shock,Florida Mayhem,1,23,17,0.07528394371868638,0.05454570650549112,2003.532902979443,1755.249068544359
34906,San Francisco Shock,Philadelphia Fusion,1,24,23,0.0784674065844632,0.07808886767410592,2021.4996663075387,2162.636704742633
34907,Philadelphia Fusion,Paris Eternal,1,23,21,0.07194795562779349,0.08803762038253912,2137.9714892562592,1917.348509309188
34912,New York Excelsior,Guangzhou Charge,1,15,17,0.05772754499497,0.08764165337333339,1805.930340875249,1921.32246357188
34913,Seoul Dynasty,Hangzhou Spark,0,12,10,0.06264149267945682,0.04447817344515256,1568.453211659272,1635.8737719435753
34914,London Spitfire,Chengdu Hunters,0,6,7,0.02647572588150876,0.06188477788135506,1495.4260972624033,1651.8844489811297
34915,Shanghai Dragons,New York Excelsior,1,23,16,0.0941357568778075,0.06301781160844876,2119.2974773284577,1775.2156425565645
34916,Shanghai Dragons,Hangzhou Spark,1,24,11,0.09687937755799411,0.04767500910784281,2152.9221093898427,1635.8737719435753
34917,Hangzhou Spark,Chengdu Hunters,1,11,8,0.04549929668484361,0.061019617786874675,1647.5156665495922,1582.1353945702426
35509,Seoul Dynasty,San Francisco Shock,0,12,25,0.07137842958491045,0.09173825189940385,1556.1356546450206,2019.3567969428927
35510,Shanghai Dragons,Philadelphia Fusion,1,25,24,0.08675898760159755,0.08804704765680901,2114.7587102717202,2168.8500839005433
35513,Seoul Dynasty,Hangzhou Spark,1,12,12,0.06429795930335817,0.04759593993173562,1720.0869450628277,1657.2760677154033
35514,New York Excelsior,Chengdu Hunters,1,16,8,0.05835215183810817,0.05865936986300534,1776.0052198330923,1601.8165128585936
35515,London Spitfire,Chengdu Hunters,0,6,8,0.024318950004736058,0.0577709389660198,1436.2442663757156,1601.8165128585933
35521,Shanghai Dragons,New York Excelsior,1,26,17,0.09071288674056001,0.0587869096916797,2192.232494863472,1754.3259597311842
35522,Seoul Dynasty,Guangzhou Charge,1,13,17,0.06573033806664666,0.07772523169373477,1650.2766519641857,1896.5998635441415
35523,Shanghai Dragons,Seoul Dynasty,1,27,14,0.09019526408038187,0.06856791566580223,2214.860793868,1700.3573222521097
35524,Seoul Dynasty,New York Excelsior,1,14,17,0.06842098035608156,0.0595118424985948,1696.344346130807,1812.2301441698803
35525,New York Excelsior,Guangzhou Charge,1,17,17,0.057075694729139814,0.07752671114399314,1781.376845446661,1810.7067475766526
35531,Washington Justice,Dallas Fuel,1,6,11,0.018116317641681985,0.0230612835562387,1518.0341696121275,1468.9226862900134
35532,Boston Uprising,Atlanta Reign,0,2,12,0.015321400141532299,0.027263271994487318,1171.8443302112971,1540.5619287959455
35533,Toronto Defiant,Los Angeles Gladiators,0,10,13,0.028320129065370448,0.04547244303678186,1402.813153107534,1615.6213766510748
35534,Washington Justice,Vancouver Titans,1,7,7,0.01730362563751442,0.02058927203870612,1416.9418893986485,1272.560790371396
35535,Houston Outlaws,Boston Uprising,0,7,2,0.02938613078615684,0.014107297381221684,1364.1824981387126,1174.8534094228542
35536,Philadelphia Fusion,Los Angeles Gladiators,1,24,14,0.08785266389929859,0.04635179128945531,2166.822477031907,1599.4714293514332
35537,Los Angeles Valiant,Florida Mayhem,1,13,17,0.05331507061597511,0.051808336495521745,1611.1987923867628,1764.6459370832856
35538,Washington Justice,San Francisco Shock,0,8,26,0.01900807143112168,0.08772196549822096,1447.3353748460822,2053.310157374436
35539,Paris Eternal,Atlanta Reign,0,21,13,0.08289055111561586,0.027389071521340583,1929.460267480007,1540.5619287959455
35540,Philadelphia Fusion,Los Angeles Valiant,1,25,14,0.08333791155097178,0.0543876507794772,2181.243865312222,1645.471220396834
35541,San Francisco Shock,Philadelphia Fusion,1,27,26,0.08629776196094462,0.08532736049534997,2087.1938856532456,2214.008639882533
35543,Washington Justice,Philadelphia Fusion,0,8,26,0.03093459514609087,0.08506597658025869,1518.0341696121275,2138.469673571772
35544,Washington Justice,Los Angeles Valiant,1,8,14,0.024977722881732552,0.05445825508188104,1545.2454330520798,1601.1123350839853
35545,Washington Justice,Florida Mayhem,1,9,17,0.02761834622234461,0.05096882058949029,1518.0341696121275,1768.4851219965751
35546,Los Angeles Gladiators,Florida Mayhem,0,14,17,0.04687835832458684,0.051333052376743765,1588.3989930501605,1728.0784290609872
35547,Florida Mayhem,Atlanta Reign,1,18,14,0.05218249536544821,0.033406330758397725,1749.4029774185165,1593.671687191216
35548,San Francisco Shock,Atlanta Reign,1,28,14,0.0855457787062129,0.03347612179406427,2085.025235814783,1579.3194083342523
35549,Washington Justice,Paris Eternal,1,10,21,0.018715634066573464,0.08145355696774136,1490.883895351273,1810.0484548005709
35551,Shanghai Dragons,San Francisco Shock,0,28,29,0.10181161100190195,0.08713347070384705,2138.3567578306684,2067.901650871888
35552,Seoul Dynasty,San Francisco Shock,0,15,30,0.08400706834319288,0.10224700445732901,1720.0869450628277,2148.104560615295
35553,Shanghai Dragons,Seoul Dynasty,0,28,15,0.0933548613436002,0.07242825591447966,2014.714643039131,1782.5422144343722
35554,Seoul Dynasty,Philadelphia Fusion,1,16,27,0.061634527548060314,0.09255045601674473,1793.1333689959808,2032.017641386285
37147,Houston Outlaws,Dallas Fuel,0,0,0,0.041888826741822954,0.039664511579209395,1532.9763361364658,1784.7147276489961
37148,Washington Justice,Florida Mayhem,0,0,0,0.0324105311428272,0.05032080728873685,1666.8458346921523,1753.265310251786
37149,San Francisco Shock,Dallas Fuel,0,0,1,0.09968408187896162,0.026832133440875473,1982.9755579085377,1762.2840923105998
37150,Toronto Defiant,Florida Mayhem,0,0,1,0.025499813057509133,0.049609307597436134,1659.4469237632802,1738.9649013893422
37211,San Francisco Shock,Atlanta Reign,1,0,0,0.10267537039562227,0.03408596979434421,2038.543745769253,1526.938141279246
37212,Toronto Defiant,London Spitfire,1,0,0,0.02525095749600142,0.02286959567550355,1683.1846616770235,1181.3138213621312
37213,Paris Eternal,Florida Mayhem,0,0,2,0.06787674998646835,0.04852995001582543,1311.6431388052104,1725.2718135654807
37214,Washington Justice,Toronto Defiant,1,0,1,0.031849957111278554,0.025919997099855912,1736.1910191837171,1676.6190265635423
37215,San Francisco Shock,Florida Mayhem,1,1,3,0.10138472589396193,0.049002055166976796,2008.1098709143726,1700.8861947044916
37216,London Spitfire,Boston Uprising,0,0,0,0.022884723866837323,0.015990868749717786,1203.0198897395733,1356.4245035620786
37217,Washington Justice,Boston Uprising,1,1,1,0.031877631617123495,0.016054659925006248,1699.8383504535486,1356.4245035620786
37218,Paris Eternal,Atlanta Reign,0,0,0,0.06929827119783334,0.031541577926978454,1322.9291492346485,1525.2578882024002
37219,Washington Justice,Vancouver Titans,1,2,0,0.03178924420488072,0.01876823527950951,1676.1878770685144,1244.7317756420834
37220,Dallas Fuel,Boston Uprising,1,2,1,0.02762027792494125,0.016127478819459543,1666.8445626836153,1307.99665775055
37221,London Spitfire,Houston Outlaws,0,0,0,0.023050610869989288,0.04663845166133687,1295.1888918128184,1912.9827148891968
37222,Washington Justice,Dallas Fuel,1,3,3,0.030431933718868383,0.027293992498647543,1642.4913429414826,1650.7598156283311
37223,Los Angeles Gladiators,Boston Uprising,1,0,1,0.04446837963297444,0.016010497510731112,1661.4656092968407,1367.2907646995418
37224,Paris Eternal,Houston Outlaws,0,0,1,0.06908530181586844,0.04224236674237232,1383.21489551715,1794.3989116734986
37225,Los Angeles Gladiators,London Spitfire,1,1,0,0.0435850550273532,0.023333692831164918,1651.902438079007,1351.435980036659
37226,Vancouver Titans,Paris Eternal,0,0,0,0.01879564371853584,0.06774270903657867,1265.9002466522275,1520.6490291913203
37227,Toronto Defiant,Atlanta Reign,1,1,1,0.02555283020600667,0.031749035281525104,1786.3094456059682,1441.65872110745
37228,Vancouver Titans,Florida Mayhem,0,0,3,0.01888313852086288,0.0484287783182958,1262.694000455078,1710.1988482732668
37229,San Francisco Shock,Houston Outlaws,0,2,2,0.10364857378229178,0.026100642294711693,1901.8369751714192,1774.4778536176557
37230,Los Angeles Gladiators,Dallas Fuel,0,2,3,0.049366399604286335,0.023125290815480416,1594.1587163218396,1698.8255547383574
37231,Florida Mayhem,Atlanta Reign,1,4,1,0.04824206620157022,0.03198379561095249,1697.2580296036895,1496.324582818093
37232,Vancouver Titans,Toronto Defiant,0,0,2,0.019514139457036186,0.02610971586269356,1268.4694982605859,1646.5163924089507
37233,San Francisco Shock,Los Angeles Gladiators,1,2,2,0.1059357176066807,0.04974166229654617,2000.3240761101395,1668.7208833543923
37234,Houston Outlaws,Dallas Fuel,1,3,4,0.025648505173133867,0.023322267186422312,1632.3216906073303,1674.8052065225124
37235,Hangzhou Spark,Chengdu Hunters,1,0,0,0.04857136800139339,0.052768038471062165,1575.4729015520218,1517.4715806806582
37236,Seoul Dynasty,Guangzhou Charge,1,0,0,0.06726198980524038,0.05241980352899381,1825.7857742550368,1610.276804953273
37237,Philadelphia Fusion,Los Angeles Valiant,1,0,0,0.0788285316925045,0.043890510660495693,1871.740532526225,1324.9604455511028
37238,Los Angeles Valiant,Hangzhou Spark,0,0,1,0.044466139878722846,0.0473754721388991,1324.9604455511028,1772.874309902241
37239,Seoul Dynasty,Chengdu Hunters,1,1,0,0.0658094881201061,0.052906819045117195,1807.9730920915244,1646.073428290349
37240,Philadelphia Fusion,Guangzhou Charge,1,1,0,0.07661002230622155,0.053262014097414476,1857.3070939066747,1628.2689307935725
37241,Shanghai Dragons,New York Excelsior,1,0,0,0.08835031914723078,0.051125630182778756,1970.766385559525,1672.861167272215
37242,Hangzhou Spark,Guangzhou Charge,1,2,0,0.04077515781476307,0.05940529468593354,1642.772396376067,1584.0422405528727
37243,Seoul Dynasty,Los Angeles Valiant,1,2,0,0.07665746650547975,0.05080064327604626,1823.6099084020725,1328.8522705804673
37244,Shanghai Dragons,Hangzhou Spark,1,1,3,0.08804825628730953,0.04072013509602844,1993.3967706244732,1544.4058323391505
37245,Seoul Dynasty,New York Excelsior,1,3,0,0.07552824403169772,0.0527611510152098,1809.9307602053848,1663.3065681916314
37246,Los Angeles Valiant,Guangzhou Charge,0,0,0,0.051556984939613484,0.05754848207442603,1341.9898234163647,1653.9487369229262
37247,Philadelphia Fusion,Chengdu Hunters,1,2,0,0.0861793742177283,0.057106186944196696,1967.264766887741,1783.3050975125152
37248,New York Excelsior,Hangzhou Spark,1,0,3,0.05191899932281885,0.04159976269148627,1715.037190919455,1567.0633491924584
37249,Philadelphia Fusion,Hangzhou Spark,1,3,3,0.08553523321064305,0.042044316568156756,1951.452953841658,1540.3909033679108
37250,New York Excelsior,Chengdu Hunters,0,1,0,0.0521460714556148,0.05552486845064361,1560.741560736656,1853.7538029554235
37251,Philadelphia Fusion,Los Angeles Valiant,1,4,0,0.08889442283722242,0.05520294256627606,1935.4768312493316,1355.138196761721
37252,Seoul Dynasty,Guangzhou Charge,1,4,1,0.08116960949080304,0.06227207369508646,1786.696397228934,1528.9564521943635
37253,Shanghai Dragons,Chengdu Hunters,0,2,1,0.09269785759682868,0.04641578115880422,2040.4412447582474,1653.2098836935418
37254,Seoul Dynasty,Philadelphia Fusion,0,5,5,0.08240667820005997,0.08714827611136272,1786.696397228934,1920.8991939703928
37255,Los Angeles Valiant,Chengdu Hunters,0,0,2,0.056451210817365996,0.04468602194423753,1345.35070271074,1653.2098836935418
37256,Shanghai Dragons,Guangzhou Charge,1,2,1,0.09269325604359839,0.0630058241237974,2040.4412447582474,1568.0881120100728
37257,Washington Justice,San Francisco Shock,0,4,3,0.03421629592191054,0.09266159718938409,1641.6756303982077,1994.5641917919688
37258,Vancouver Titans,Dallas Fuel,0,0,4,0.019155724303410438,0.06063141951504174,1203.4510550530606,1898.86025586551
37259,Paris Eternal,Los Angeles Gladiators,0,1,2,0.06138986909243298,0.043114654975240405,1399.505826364022,1776.6507932662387
37260,Washington Justice,Florida Mayhem,1,4,5,0.03239304355849493,0.05207359967575188,1655.9137309467844,1673.5284445283687
37261,Vancouver Titans,San Francisco Shock,0,0,4,0.019162583995137684,0.09293335762526923,1212.6302255869784,1963.1637977628138
37262,Los Angeles Gladiators,Boston Uprising,1,3,1,0.04285656943764836,0.018011886288712226,1746.7494499121672,1454.5275871859974
37263,Florida Mayhem,Dallas Fuel,0,5,5,0.05210638574614651,0.059209473151716,1702.4871916045515,1882.3564322081886
37264,Paris Eternal,Boston Uprising,1,1,1,0.06071437703130983,0.018054021884692704,1463.4442792814223,1465.1072597957343
37265,San Francisco Shock,Dallas Fuel,1,5,6,0.09135897059670318,0.05909998541052887,1946.7899507446864,1865.149028038244
37266,Vancouver Titans,Atlanta Reign,0,0,1,0.019425446043804067,0.03488347291530226,1213.1902900606929,1562.9702958378502
37267,Toronto Defiant,Houston Outlaws,0,3,4,0.027939322045138562,0.04360235774034198,1507.664429324064,1737.2616177693176
37268,Los Angeles Gladiators,Atlanta Reign,1,4,2,0.04242267186805175,0.03522525799995381,1729.0521114613964,1541.3657490694225
37269,Toronto Defiant,San Francisco Shock,0,3,6,0.02832332597675888,0.09164512121939712,1572.6336351148502,1931.6259120352004
37270,London Spitfire,Houston Outlaws,0,0,5,0.0214693603174999,0.04321443750495425,1166.1093987790766,1708.8458847646536
37271,Vancouver Titans,Los Angeles Gladiators,0,0,5,0.019690346697265843,0.042208226937797785,1242.4697023671115,1698.6236862733733
37272,London Spitfire,Dallas Fuel,0,0,6,0.021504685240049937,0.05846358364454078,1177.5005057773144,1891.4633133048646
37273,Houston Outlaws,Florida Mayhem,1,6,5,0.040942170224974206,0.05316503301043517,1683.2510729773915,1727.543439571874
37274,Washington Justice,Boston Uprising,0,5,1,0.03330906195194106,0.016898098250801585,1519.908714771789,1505.750615837867
37275,London Spitfire,Atlanta Reign,0,0,2,0.021668497385772402,0.034863611030366046,1182.0591700627342,1574.6064108712287
37276,Toronto Defiant,Boston Uprising,0,3,2,0.029109907354336252,0.015976945918531597,1631.2268691512063,1479.455115380534
37277,Houston Outlaws,Atlanta Reign,0,7,3,0.04234527761702904,0.03424421054168311,1622.9485821696942,1556.413647785869
37278,Washington Justice,Paris Eternal,0,5,2,0.03419703102715041,0.0640774647752751,1599.507452288438,1377.5473414860999
37279,London Spitfire,Florida Mayhem,0,0,5,0.02135336140637861,0.0555318784430269,1142.4937330900248,1759.9215421290173
37280,Toronto Defiant,Paris Eternal,1,3,3,0.02599390659057349,0.06653775261398127,1707.0360923756896,1265.2062514991028
37281,Shanghai Dragons,Seoul Dynasty,1,3,5,0.09426986278909855,0.06707607432596643,1990.0535507383076,1799.4460820265147
37282,New York Excelsior,Los Angeles Valiant,1,1,0,0.05193901239879531,0.04493972093481853,1656.1795561404153,1329.1189732236046
37283,Seoul Dynasty,New York Excelsior,1,5,2,0.06532510601488471,0.05218960458285403,1814.192597953791,1653.8439539995743
37284,Shanghai Dragons,Los Angeles Valiant,1,4,0,0.0928281001439986,0.0451646953224204,1882.5287708201395,1339.4725528415872
37285,Philadelphia Fusion,Chengdu Hunters,0,6,3,0.07917266223164383,0.048590895215890606,1848.2281451245947,1721.361843578994
37286,New York Excelsior,Guangzhou Charge,0,2,1,0.05185203940420993,0.05173929292031869,1658.3668842168104,1619.0407902972256
37287,Shanghai Dragons,Hangzhou Spark,0,5,3,0.09258954789337386,0.04023571580105115,1950.807856595616,1750.416950359692
37288,Philadelphia Fusion,New York Excelsior,0,6,2,0.08138893366043985,0.04437075945040035,1891.4811308591568,1703.2088416153722
37289,Shanghai Dragons,Chengdu Hunters,1,5,4,0.09050429922047785,0.04916330883666249,2004.363595684572,1651.6104791765324
37290,Hangzhou Spark,Guangzhou Charge,1,4,2,0.037704601648695754,0.05062041033115448,1693.3556748406863,1552.8775293801928
37291,Washington Justice,Los Angeles Gladiators,1,5,6,0.03477820067269509,0.04992474300387427,1646.6411181798999,1661.4656092968405
37292,Toronto Defiant,Dallas Fuel,0,4,7,0.027825014668809878,0.07124713039042206,1563.3365403715527,1986.563397736674
37293,Boston Uprising,Atlanta Reign,0,3,4,0.02140127629204057,0.04385257754884285,1466.534371885699,1653.6007246432473
37294,Houston Outlaws,Dallas Fuel,0,7,8,0.04576651794369663,0.07027094174496296,1667.0415540049216,1975.0576871819612
37295,Toronto Defiant,Los Angeles Gladiators,0,4,6,0.028140439535615652,0.04979869506242625,1598.2905635342047,1742.423761879989
37296,Washington Justice,London Spitfire,1,6,0,0.03471320253998176,0.019756340874510836,1640.2173946574815,1167.0869321432824
37297,Houston Outlaws,Boston Uprising,0,7,3,0.04652439594553093,0.02041070345822948,1709.868313237114,1486.818151377902
37298,London Spitfire,Atlanta Reign,0,0,5,0.01955155126277714,0.04453046890786269,1207.317933981363,1643.5292638032856
37299,Washington Justice,Florida Mayhem,1,7,6,0.033444614691045926,0.05083648778316399,1643.1918864600264,1514.9844557066988
37300,Vancouver Titans,Houston Outlaws,0,0,7,0.019441614764127788,0.04629007260884045,1161.736701992375,1780.152420714999
37301,Dallas Fuel,Atlanta Reign,1,9,6,0.06978622704284647,0.04460477105507431,1963.6971381026142,1631.0686083215417
37302,San Francisco Shock,Houston Outlaws,0,7,8,0.09413640416264214,0.03971267793020858,1870.3397576474474,1762.5089259069273
37303,Florida Mayhem,Dallas Fuel,0,6,10,0.0520357473521887,0.0675507304432502,1543.7123439408708,1952.782226784404
37304,Vancouver Titans,Paris Eternal,0,0,3,0.01955412624444343,0.060910478914175184,1168.5442365102977,1532.3825464808915
37305,Washington Justice,Atlanta Reign,0,8,6,0.03328574905066639,0.044757350118044145,1607.6155958781198,1649.2792698427259
37306,San Francisco Shock,Paris Eternal,1,7,4,0.0915777435928866,0.060503317510892274,1913.4564744824938,1473.4976898883622
37307,Vancouver Titans,Toronto Defiant,0,0,4,0.019517346268281943,0.029063848011100527,1170.2868143588569,1653.4742310666395
37308,Florida Mayhem,Boston Uprising,0,6,4,0.05228609190568988,0.018289332158564812,1612.008486848936,1453.7737819665044
37309,Paris Eternal,Los Angeles Gladiators,1,4,7,0.058631547210778304,0.05276806480155448,1516.283172728591,1726.099095087659
37310,Vancouver Titans,Boston Uprising,0,0,5,0.01954602725521801,0.017893359760008366,1184.0956331404086,1393.4102432130112
37311,Toronto Defiant,Florida Mayhem,1,5,6,0.026861643697184648,0.05253437892663683,1630.8779730576564,1586.9784021361577
37312,San Francisco Shock,London Spitfire,1,8,0,0.09277135788128225,0.01997969593346847,1879.2635471228375,1218.6193339970646
37313,San Francisco Shock,Los Angeles Gladiators,0,9,7,0.09347025461466449,0.04567554733816841,1896.4808571560627,1761.3685815682175
37314,Paris Eternal,London Spitfire,1,5,0,0.05995579692834703,0.02013438515854392,1421.8440701873155,1210.8953733700685
37315,Shanghai Dragons,Hangzhou Spark,1,6,5,0.0950917095209926,0.04821584454240256,1956.9206552398844,1717.653115658933
37316,Los Angeles Valiant,Chengdu Hunters,0,0,4,0.03714574039643678,0.05257082155184399,1302.4137627760683,1741.8353322160237
37317,Philadelphia Fusion,New York Excelsior,0,6,3,0.07251362039146661,0.04765491826247589,1815.6843791625029,1649.7520320338026
37318,Shanghai Dragons,Los Angeles Valiant,1,7,0,0.09403129735109565,0.03765673657667002,2004.0100301086402,1314.6665138588544
37319,Philadelphia Fusion,Chengdu Hunters,0,6,5,0.07323642609929909,0.04869412038703845,1860.2147223431093,1711.861700932632
37320,New York Excelsior,Hangzhou Spark,0,4,5,0.047477652701170395,0.0455249827408732,1566.588989362124,1745.285488790656
37321,Shanghai Dragons,Philadelphia Fusion,1,8,6,0.09134620654258034,0.07404223788027972,2052.3985614197386,1895.4190421498183
37322,Seoul Dynasty,Guangzhou Charge,1,6,2,0.06433299322677416,0.04791035178748744,1838.5141054443347,1598.6610416050837
37323,Shanghai Dragons,Seoul Dynasty,1,9,7,0.09106982648182436,0.06482496700822785,2032.7485003630661,1838.5141054443347
37324,Philadelphia Fusion,Guangzhou Charge,1,6,2,0.07371994805688854,0.048860534620663226,1930.8540883847718,1609.9012561223226
37325,New York Excelsior,Los Angeles Valiant,1,4,0,0.04876568285440851,0.03997694798733441,1633.8092602607485,1306.505306647306
37326,Guangzhou Charge,Chengdu Hunters,0,2,6,0.0489154838440707,0.04850989796229821,1619.492305971109,1685.0651033616473
37327,Seoul Dynasty,Hangzhou Spark,1,7,6,0.06504588199830856,0.047284517288668046,1840.5620700246282,1713.2761951013028
37328,New York Excelsior,Guangzhou Charge,0,5,2,0.049589955759614154,0.04800293488939085,1616.3747906019753,1644.6550291066487
37329,Seoul Dynasty,Chengdu Hunters,1,8,7,0.06431156287526313,0.048977466298104705,1826.1685450610548,1611.4491653274215
37330,Los Angeles Valiant,Hangzhou Spark,0,0,6,0.04045940975458108,0.04634632221794914,1316.5657605827191,1747.105618782348
37347,Washington Justice,Los Angeles Gladiators,0,8,8,0.0463857433400442,0.0366102699073289,1633.7378485441513,1761.368581568217
37348,San Francisco Shock,Boston Uprising,1,9,6,0.08273950170273059,0.022679968689639382,1885.7695356808265,1478.3111956933183
37349,Houston Outlaws,Atlanta Reign,0,9,7,0.04190662449919408,0.04487371756507372,1653.3114525412896,1674.853540690809
37350,San Francisco Shock,Dallas Fuel,0,10,11,0.08359346379255123,0.07134920124420362,1827.317509037816,1922.9103708069197
37351,Los Angeles Gladiators,Atlanta Reign,0,9,8,0.0479638461492098,0.04425100497290285,1655.1654338096985,1667.7536502121118
37352,Paris Eternal,Boston Uprising,0,6,6,0.056291485039683536,0.020820957213488797,1493.5992996486602,1444.9591825486073
37353,Washington Justice,Houston Outlaws,0,8,9,0.03761608033034708,0.04326299165150821,1656.845180795806,1693.761030519759
37354,Paris Eternal,Dallas Fuel,1,6,12,0.0540804861696354,0.07408746900563702,1545.0165504422873,1800.7719467233283
37355,New York Excelsior,Atlanta Reign,0,5,9,0.05142025994570261,0.0446481631479637,1657.3787239622623,1650.2843130873982
37356,Shanghai Dragons,Dallas Fuel,0,10,12,0.09111451203643965,0.06192508255009961,2011.4124825622505,1928.1336163968183
37357,Dallas Fuel,Atlanta Reign,1,13,10,0.06741122415559374,0.047557806728330335,1953.7845675596166,1665.69429514384
37358,Shanghai Dragons,Dallas Fuel,1,10,14,0.09173617048111497,0.06955918478999451,1963.3942288615524,1966.2724260439084
37359,Shanghai Dragons,Atlanta Reign,1,11,10,0.08984405046613617,0.04747304815899582,2010.8217335332283,1633.6586840916912
37360,Shanghai Dragons,New York Excelsior,1,12,5,0.08880041363166234,0.049952927537968345,1996.4622945907633,1670.979361083938
37371,Philadelphia Fusion,Hangzhou Spark,1,7,7,0.07246889834569342,0.0468108471246574,1822.071455936509,1751.345545117938
37372,Shanghai Dragons,New York Excelsior,0,13,5,0.09995191783487269,0.05111156107582766,2042.6446808973303,1720.4865597286855
37373,Seoul Dynasty,Los Angeles Valiant,1,9,0,0.06478629594020534,0.034773909547175935,1832.0357587842598,1299.1557624039253
37374,Shanghai Dragons,Philadelphia Fusion,0,13,8,0.10022205760459461,0.06806794562132959,1954.9773744350775,1847.0321073031926
