,match_id,t1_name,t2_name,t1_win,avg10_t1_All_Damage_Done,avg10_t2_All_Damage_Done,avg10_t1_Assists,avg10_t2_Assists,avg10_t1_Average_Time_Alive,avg10_t2_Average_Time_Alive,avg10_t1_Barrier_Damage_Done,avg10_t2_Barrier_Damage_Done,avg10_t1_Damage_Blocked,avg10_t2_Damage_Blocked,avg10_t1_Damage_Done,avg10_t2_Damage_Done,avg10_t1_Damage_Taken,avg10_t2_Damage_Taken,avg10_t1_Deaths,avg10_t2_Deaths,avg10_t1_Eliminations,avg10_t2_Eliminations,avg10_t1_Final_Blows,avg10_t2_Final_Blows,avg10_t1_Hero_Damage_Done,avg10_t2_Hero_Damage_Done,avg10_t1_Multikills,avg10_t2_Multikills,avg10_t1_Objective_Kills,avg10_t2_Objective_Kills,avg10_t1_Objective_Time,avg10_t2_Objective_Time,avg10_t1_Offensive_Assists,avg10_t2_Offensive_Assists,avg10_t1_Time_Alive,avg10_t2_Time_Alive,avg10_t1_Time_Building_Ultimate,avg10_t2_Time_Building_Ultimate,avg10_t1_Time_Elapsed_per_Ultimate_Earned,avg10_t2_Time_Elapsed_per_Ultimate_Earned,avg10_t1_Time_Holding_Ultimate,avg10_t2_Time_Holding_Ultimate,avg10_t1_Time_Played,avg10_t2_Time_Played,avg10_t1_Ultimates_Earned_-_Fractional,avg10_t2_Ultimates_Earned_-_Fractional,avg10_t1_Ultimates_Used,avg10_t2_Ultimates_Used,avg10_t1_Damage_-_Quick_Melee,avg10_t2_Damage_-_Quick_Melee,avg10_t1_Defensive_Assists,avg10_t2_Defensive_Assists,avg10_t1_Environmental_Kills,avg10_t2_Environmental_Kills,avg10_t1_Healing_Done,avg10_t2_Healing_Done,avg10_t1_Knockback_Kills,avg10_t2_Knockback_Kills,avg10_t1_Melee_Final_Blows,avg10_t2_Melee_Final_Blows,avg10_t1_Melee_Percentage_of_Final_Blows,avg10_t2_Melee_Percentage_of_Final_Blows,avg10_t1_Shots_Fired,avg10_t2_Shots_Fired,avg10_t1_Weapon_Accuracy,avg10_t2_Weapon_Accuracy,avg10_t1_Environmental_Deaths,avg10_t2_Environmental_Deaths,avg10_t1_Solo_Kills,avg10_t2_Solo_Kills,avg10_t1_Turrets_Destroyed,avg10_t2_Turrets_Destroyed,avg10_t1_Teleporter_Pads_Destroyed,avg10_t2_Teleporter_Pads_Destroyed,avg10_t1_Recon_Assists,avg10_t2_Recon_Assists
262,34714,San Francisco Shock,Atlanta Reign,1,45183.3154,75547.5275,39.12428571,72.20816587,431.2324119,430.5922872,20169.32447,32852.28079,16849.00047,29599.55858,21545.83732,35614.97578,17513.32529,30523.57078,13.2701567,30.22773737,62.75036654,111.5716804,23.46004683,38.96236009,21545.83732,35614.97578,0.827244545,1.940414288,22.1058067,50.96751004,173.2401585,396.9320094,19.27302975,37.53260635,2030.105583,3297.752666,1765.821986,2950.307114,409.4415004,536.3453729,311.6481143,532.1714153,360,600,16.68646813,27.47531687,12.50402051,22.17583222,240.7294507,692.1604224,24.84627174,45.26101369,0.166033996,0.401154438,10166.47971,16439.59077,3.516693156,5.854809105,0.93239227,3.73585498,0.150096689,0.41287373,4847.053605,7374.04683,1.109266483,1.220005983,0.248936007,0.171284272,2.912991388,2.873165401,0,1.203463313,0,0.200577219,2.130575338,0
263,34713,Los Angeles Valiant,Los Angeles Gladiators,0,42044.88309,72257.68372,38.65855983,64.47240566,242.402216,392.96154,18163.12453,28716.50152,19519.68707,33580.02781,19850.00052,33493.16779,18854.02317,32896.83794,19.64316084,32.63401057,60.47072391,100.3380563,21.70535294,35.5557689,19850.00052,33493.16779,1.123544384,2.036181519,21.10415305,34.81938087,176.4989037,333.2190078,17.80000182,24.58608671,1966.534622,3291.332815,1794.691188,3030.145116,344.7674481,560.4350223,293.0072709,453.5755793,360,600,16.17876795,28.29769715,12.46361589,21.51820382,357.9528677,603.3198092,20.04581522,35.36415857,0.106811146,0.309881714,9925.82938,16548.21916,3.968167775,9.229945892,1.314902341,1.979521164,0.141494346,0.291768364,3513.472934,6244.728636,0.828926229,1.174614437,0.03442962,0.633199913,2.775230555,2.929093533,0.120835082,0,0.080556722,0.068066201,1.23494324,0.5911023
264,35535,Houston Outlaws,Boston Uprising,0,33871.79775,62614.08225,41.83264904,56.01435984,199.8968049,399.8765624,11631.07746,25029.60851,12872.71872,25156.49598,21040.04653,35682.25527,23004.64716,36867.35366,21.86457036,36.76085894,61.18656051,85.2994368,18.93320853,28.8654475,21040.04653,35682.25527,0.554395071,2.111471261,16.68834429,39.36448592,200.1094074,411.1851198,12.85744132,26.71993915,1949.054674,3256.236691,1763.962303,2904.772219,307.3450782,563.872148,319.5105091,591.0885664,360,600,17.3963403,28.58268973,13.6574316,21.50663677,319.8406017,495.9591622,22.95552959,33.42757046,0.420702938,0.419629462,11964.23117,20028.93264,8.65727485,7.356585391,1.611638385,2.824064361,0.234096494,0.528595162,5166.922222,7643.744526,0.824801609,1.312386893,0.654426423,1.066866499,0.879392295,1.569899017,1.481219563,0.849628834,0.059248783,0.130712128,0.296243913,0.411406248
265,35534,Washington Justice,Vancouver Titans,1,34262.15401,75260.14991,32.40385928,73.1700223,240.8754574,310.1372307,12980.10137,33219.60274,10632.30468,32963.40709,20049.05263,38541.20557,20916.7719,39945.28512,20.14992747,44.42397835,51.9936937,104.5439608,19.40709162,30.795527,20049.05263,38541.20557,0.694613829,5.078004688,20.79518101,41.8203295,166.8210148,379.2434786,16.3087038,26.80233428,1962.138228,3168.117461,1747.936644,2937.923167,329.9729652,597.4893626,336.7190977,523.717259,360,600,16.72572306,28.89363562,12.59157138,21.63538342,262.6274351,471.8618682,22.24894705,43.82935303,0.182742794,0.578411473,11743.1697,21015.87849,4.588765514,10.49793204,1.435194248,1.410700726,0.243280505,0.417850579,4708.075976,3944.451262,0.852499971,1.385440992,0.604332054,0.809127947,1.184671738,1.744608788,0.38509835,3.998501887,0,0.921510826,0,0.084625927
266,35515,London Spitfire,Chengdu Hunters,0,30858.2599,53205.32367,25.32935588,57.1361897,249.0866926,405.0705748,9848.84073,16338.19356,9802.647992,12210.14046,19596.90927,36106.68643,22090.48895,35300.43989,17.85634174,29.43728798,39.20024514,87.08652456,13.61784435,29.95033486,19596.90927,36106.68643,0.469297817,0.880206117,14.58660536,32.25598512,186.0294867,363.6980008,10.96466958,24.85875393,1984.815312,3305.525206,1728.402416,2835.31087,300.3919297,424.2117298,351.5952996,634.2105552,360,600,16.09853706,29.80711997,13.13064661,25.03305439,222.5788584,558.4528498,18.84782937,40.159058,0.253044909,0,11714.72221,18650.84292,4.003605822,13.8558654,1.123688158,3.190964925,0.235704301,0.456240361,3870.667117,12617.03376,0.666311289,1.229760989,0.420505323,0.49322599,0.711870013,1.353349697,0.091459465,0.381081104,0,0,0,0.549913162
267,35533,Toronto Defiant,Los Angeles Gladiators,0,42711.97122,72369.02147,33.36788141,68.784466,237.2351342,466.7549779,19007.27617,32435.71962,17475.15323,29817.0866,21828.40612,36807.23845,22160.4216,34433.20159,21.89235213,27.53016281,51.37850322,103.8810239,17.89299586,34.99083394,21828.40612,36807.23845,1.585560623,3.307165344,16.63852388,37.11612928,197.7109779,337.6246076,12.5657928,24.81677376,1942.744912,3332.543498,1712.120382,3038.467547,335.4260291,594.074287,380.4097236,429.9291874,360,600,16.03631434,29.0998745,12.573917,22.06225499,273.1257348,593.2278007,19.69611369,47.60944144,0.117625959,0.105724009,12168.50656,19748.30593,3.424769914,11.0528972,0.486280522,3.111025175,0.10878826,0.321863418,2744.603194,4965.398893,0.701085864,1.235597251,0.313108501,0.689004327,1.617277825,2.381483091,2.65803599,2.286575767,0.467630989,0.475758039,0,0
268,35532,Boston Uprising,Atlanta Reign,0,33379.59202,69815.35639,29.63249023,70.0512518,241.0087873,386.1400136,12841.55221,30118.44521,16648.16328,29739.22466,19791.81573,35507.56373,23509.36809,38846.5436,25.32464906,36.15874918,44.55252446,106.567733,14.74668383,35.98624919,19791.81573,35507.56373,0.91396001,1.585986138,18.16114239,41.47258382,242.8502684,355.5142702,11.09735365,31.89910665,1916.377022,3248.546164,1774.925246,2953.979785,417.5794224,591.5615475,324.4988994,519.1217069,360,600,17.16809139,28.74327127,12.79159286,21.69811969,327.7823877,558.7806003,16.7865345,44.4878191,0.1733504,0.530232056,11483.18126,20740.80914,4.530535264,12.22920776,1.737335002,1.907560764,0.434294908,0.315285992,5033.101561,6386.201281,0.923324939,1.336166824,0.553270243,0.482493882,1.081949205,2.256800509,0,2.645065036,0,0.353257168,0.050775556,0
269,35531,Washington Justice,Dallas Fuel,1,35628.58942,58778.33362,25.63635004,66.33084745,229.1870356,327.0698105,14711.12774,20920.56091,14963.05025,25583.84757,19678.30935,36939.75067,22585.82461,36356.81564,23.06450049,36.75969281,39.91258978,98.81917663,14.20352505,32.18046301,19678.30935,36939.75067,0.254501429,1.548458769,12.51336817,31.55993339,157.2263607,335.8200531,9.656694272,23.87390351,1939.73615,3240.784143,1764.330266,2957.709092,360.7713254,536.5676528,323.0510574,507.7165711,360,600,16.44269315,28.39373976,12.58609976,21.40936224,268.4996895,542.7155924,16.19447047,40.31056018,0.072714694,0.307866171,11173.99961,19334.64292,3.686456985,8.436554247,1.299466888,2.172625853,0.1884725,0.251409957,5113.008423,6361.688585,0.747147025,1.381012272,0.054191554,0.530292391,0.958459472,2.625475934,0,0,0,0,0,0.19893504
270,35514,New York Excelsior,Chengdu Hunters,1,35237.44416,55299.81505,31.9915372,59.50418233,239.4496094,454.5599508,11887.20906,18341.66505,17224.07571,12695.60104,18350.93199,36385.83931,22491.37286,33615.89309,21.8986315,29.01215424,48.27964624,91.55195043,16.23546507,31.98373623,18350.93199,36385.83931,0.814680868,1.278437021,18.68167318,35.31625902,209.6314057,342.9408624,12.99214698,27.62865399,1950.44813,3311.225724,1765.931703,2815.365907,377.4883934,478.6077163,315.7611975,647.0064462,360,600,15.99787793,28.97113055,12.40407886,23.97442583,330.7541775,518.0575869,21.17097441,44.85988482,0.052643973,0.064031858,12744.98525,17833.53701,4.198534924,13.83985508,1.460496039,2.503409258,0.231706519,0.304675647,3743.867447,6937.207336,0.735567573,1.294896744,0.271967533,0.571297602,0.791945093,1.513953885,0,0.381081104,0,0,0.075616499,0
271,35513,Seoul Dynasty,Hangzhou Spark,1,34512.03636,63193.25021,34.11021473,64.21189532,226.8266219,354.2597824,11393.91021,24560.34876,11171.64366,24915.32067,21121.88642,35010.00541,21609.31764,37507.71351,20.81161613,32.53451245,52.86846426,94.33807184,18.6079977,29.76863845,21121.88642,35010.00541,0.711736238,2.938650496,18.36202613,33.81437403,206.3597186,401.0565194,15.03664115,25.30526177,1961.110467,3281.575026,1754.985705,2895.423426,312.1001114,459.3960093,323.3656969,554.0582079,360,600,17.243748,29.14666543,13.3471825,23.5668871,285.3730668,570.7606292,21.14177126,45.13434836,0.150251833,0.357538072,11535.69309,21321.73375,4.695275268,8.06945152,1.294806358,2.108947722,0.224247261,0.178717566,4731.583843,6222.89146,0.815912867,1.065895721,0.345152601,0.606935448,1.838760582,1.321253612,0.443077937,1.124301814,0.118154116,0.062152781,1.378695335,0.501194925
272,35536,Philadelphia Fusion,Los Angeles Gladiators,1,35581.51327,61359.86019,34.94669961,60.79735265,315.532527,403.4003378,11224.95352,23368.02686,11572.19809,27365.68071,20140.6823,35415.41228,20869.25243,33362.75894,18.34039282,29.83412056,53.35443582,93.23966048,17.99225404,32.1043422,20140.6823,35415.41228,0.733175572,3.043446699,19.40905721,37.5123579,168.6630932,334.6173659,15.47715951,23.83717421,1990.65091,3309.255416,1698.311462,2970.039715,385.4632957,534.5804917,376.7041875,498.2715322,360,600,16.35483724,29.6520321,12.81104066,24.05604577,206.924698,512.0535673,23.19262297,37.81460959,0.415482175,0.33796564,11785.21731,18314.84677,5.108738213,11.79383858,1.218830565,2.227670037,0.347504335,0.263102642,2594.904351,10013.72242,0.919085411,1.290202947,0.307307441,0.704394109,1.433927234,3.279251581,0.513903975,2.301826059,0.186874173,0.522206366,0.356505098,0.603828241
273,35537,Los Angeles Valiant,Florida Mayhem,1,36680.55779,70468.73684,39.98754055,75.07568803,215.8149706,471.5028126,14333.75038,30003.91375,14930.43845,29521.02661,21415.09904,38365.25528,20384.73788,31602.66661,22.19818951,24.70627569,60.83589466,112.7937353,20.64836926,37.31033635,21415.09904,38365.25528,1.308213854,1.922317623,20.77436132,42.77199757,166.681817,315.7296259,15.03637805,33.024237,1943.471546,3364.908426,1777.764699,2926.424102,333.6349171,528.7441588,310.5307443,539.2443165,360,600,16.21897102,28.09732644,11.87554812,20.946168,290.9047667,631.0316461,25.08206151,45.45806042,0.199984857,0.407710895,10704.65995,19451.86451,4.850092479,4.72568561,1.328992278,2.792726661,0.206452103,0.403113315,3441.252463,4513.910112,0.810819867,1.134866809,0.549276829,0.336081937,1.358438776,2.953540901,1.455409406,0.853053676,0.381464576,0.379134967,0.040743646,0.379134967
274,35538,Washington Justice,San Francisco Shock,0,33413.51453,54783.04376,36.78231584,51.03986815,287.8937071,430.0151495,10532.50632,19848.34492,5831.220276,20682.83411,21385.80176,32465.64645,20731.74857,34575.65681,17.4785522,32.21599562,61.25197865,82.38278539,24.22558097,31.12161799,21385.80176,32465.64645,1.24666529,1.100843247,27.36807192,35.01820861,195.7879226,307.8155724,23.70993365,28.97812091,1988.650575,3294.720715,1770.09132,2847.688601,326.8252308,560.1556582,310.8279467,615.6183931,360,600,17.57218029,26.61520633,13.55700706,20.64340813,263.3009959,368.2371433,25.65962664,33.49334529,0.244081845,0.221299244,12775.87667,19279.95961,4.695977978,6.612046862,1.329799568,1.91622784,0.202772411,0.329684975,4200.69972,5570.728281,1.002366675,1.385128571,0.611479551,0.509599516,1.956477841,3.494608925,0.38509835,0,0,0,0,2.672124668
275,35539,Paris Eternal,Atlanta Reign,0,41828.0106,71658.72885,47.12940796,66.39407052,271.9529808,365.4566948,16716.70268,27314.56054,17246.58837,33209.5708,21902.18535,34028.52621,22974.28976,40565.01111,19.9983605,38.23516779,69.72102002,98.83556328,21.97217806,31.86273973,21902.18535,34028.52621,1.701068162,1.813740231,21.70682435,42.99747557,209.9127327,396.8672579,20.33024742,30.41960371,1961.756768,3230.75847,1795.042124,2913.626271,325.509868,604.1267602,283.2915873,555.8680112,360,600,17.69017464,28.4684035,13.92663046,21.89508655,430.2188437,513.5821127,28.08549996,40.01870998,0.619434001,0.578753038,13447.03309,22910.15417,9.595489304,10.30411795,2.232193494,1.739209945,0.355750365,0.446527756,2793.810124,6923.658883,0.746741761,1.360207041,0.743122877,0.743918138,1.118849607,2.202326737,0.366692812,3.429337806,0.081487292,0.680037489,0.209693126,0
276,35521,Shanghai Dragons,New York Excelsior,1,41131.0464,58557.13386,48.00072035,51.79559177,289.6832785,368.0718211,14119.01164,17787.49945,13370.26119,27351.56653,21864.97959,32369.91265,18794.02164,37177.29124,15.15788512,34.45027804,71.98975128,79.55966948,23.63981863,27.62634565,21864.97959,32369.91265,1.88105975,1.793690645,26.06532732,30.29058955,187.7074246,373.9248806,21.7666757,21.62195932,2014.242864,3266.358857,1733.337386,2971.954946,341.758992,556.9114254,341.491481,497.4190442,360,600,16.91009431,28.093137,13.37463745,21.88206964,344.0166299,570.8842886,30.15551781,31.55969724,0.349212306,0.137732061,11041.0865,21154.55226,6.28581523,8.24526268,1.402456127,2.645413216,0.266902575,0.41470254,2822.175797,8189.879805,0.933148882,1.248784072,0.20753725,0.439239469,2.696015544,1.779416227,0,0,0.038256077,0,1.50693876,0.176019604
277,35522,Seoul Dynasty,Guangzhou Charge,1,33527.60424,58578.77823,31.04180187,59.13307871,243.7018056,508.789285,9740.067236,18778.88436,8832.523415,20247.01017,21827.38887,37338.36662,20229.15869,32230.06871,18.26540332,26.75988806,51.49219693,88.42594829,20.16470371,29.07327242,21827.38887,37338.36662,0.462922535,1.289983694,17.3419286,31.43174073,187.2365612,323.8970019,17.16407563,23.41600103,1983.756748,3347.00028,1721.90765,2817.171901,291.6594357,555.5840367,354.2023797,652.0375106,360,600,17.23968956,26.94094967,14.21180059,20.93549923,300.9131085,419.9240227,19.95739887,39.27759663,0.28569136,0.219597169,11303.30299,18780.24442,4.728643354,8.282733368,1.712157615,2.857296192,0.218403746,0.542113537,6404.102755,5307.224099,0.81550121,1.380740818,0.487902236,0.689771035,2.245079164,2.073320076,0.443077937,0,0.118154116,0,1.569028181,0.252054997
278,35546,Los Angeles Gladiators,Florida Mayhem,0,33046.85498,55325.52079,28.92669463,52.67323122,227.534406,412.975781,9859.69096,16870.79061,13236.86984,24868.23998,22106.51404,36655.47914,22371.6048,36646.58463,18.98645837,30.41732345,44.92676261,79.41763561,15.81755451,26.08705357,22106.51404,36655.47914,0.600548406,0.501479558,18.37603676,29.63398164,206.7796413,355.8282395,11.81321571,22.6715115,1979.110052,3307.610978,1738.350899,2840.312252,278.4987694,465.2252125,342.7858137,624.3547931,360,600,19.36580649,30.046175,16.06588853,25.74411966,323.1767252,616.5016115,18.28511628,28.14352182,0.182513471,0.657350828,12641.43876,21928.75271,6.470057791,6.504418839,1.260811701,1.950118432,0.189782957,0.461101748,10241.48928,16517.22499,0.697156216,1.023990284,0.413821842,0.725686863,1.816874933,2.81251365,0.593438901,0,0.027868996,0,0.362296944,0
279,35549,Washington Justice,Paris Eternal,1,27028.07929,67876.58125,23.12909998,73.1618461,267.899045,392.8283241,6684.480909,23838.06367,3100.988431,27790.16368,19148.29662,37177.88291,19093.60824,39838.65048,18.22532669,35.71560343,41.8548255,106.106203,18.53484894,32.00773817,19148.29662,37177.88291,0.358231803,3.270698219,15.21979739,38.22951319,171.7358147,390.4001916,16.60027522,29.46315028,1994.398422,3251.274307,1702.138316,2947.823982,335.4643206,531.099394,397.9889008,513.7128132,360,600,15.54256962,30.22184112,11.59925233,24.68329479,172.0497366,607.6594039,18.30962654,40.78104371,0.190876575,0.936618718,11060.885,22877.63437,2.305780195,11.04473704,0.741128267,2.994479694,0.134075361,0.617886342,4379.275722,10066.57677,0.884822649,1.29200203,0.980114608,1.409496339,1.201215009,1.73075367,0,0.611154686,0,0.135812153,0.05424059,0.349488544
280,35540,Philadelphia Fusion,Los Angeles Valiant,1,33994.09518,62317.02522,37.74864694,72.95338141,307.2176329,399.4920961,8987.362949,22230.28176,12769.94614,25508.50907,21814.80882,38460.62747,21870.0402,37603.51698,16.48503703,33.79262483,56.79971566,105.0221942,18.66968283,31.58173956,21814.80882,38460.62747,0.643946895,2.159122138,23.15872573,38.74484017,185.58153,311.6636909,16.46364741,25.76538615,2004.441099,3266.881992,1692.247134,2886.486627,332.3781868,507.128778,385.57372,582.1150523,360,600,18.04524244,30.29632803,14.86328355,24.20618816,209.6887266,462.8121468,22.776381,39.77977498,0.381385891,0.487073244,12949.33206,21223.87365,7.583895839,10.76540769,1.465877616,2.141582466,0.385242945,0.383386106,5658.624912,13621.01862,0.886396067,1.260185309,0.273211157,0.884525285,1.421963332,1.482791075,0.772914927,2.425682343,0.186874173,0.635774294,0.356505098,0.067906076
281,35548,San Francisco Shock,Atlanta Reign,1,29494.4347,65576.45188,32.99269406,57.24432874,244.778738,376.0122785,5628.210155,14701.54775,8152.455968,26571.98646,22461.08445,40166.05298,22191.44373,44894.42424,19.65190268,35.45331002,51.95241718,82.35489257,18.5981662,24.2432739,22461.08445,40166.05298,0.529553593,1.363283083,21.33165282,35.71378146,214.8783235,458.6315662,17.18026184,18.90233254,1977.981912,3253.418015,1721.707882,2661.261252,293.5325502,458.1609954,361.2033705,808.5311046,360,600,18.06640734,31.56781646,14.15758811,26.49344538,250.1657645,597.7018253,19.89180392,28.1750254,0.361556916,0.867289937,12259.25634,26497.92027,5.830863707,9.736172881,1.338511354,2.500813725,0.170951304,0.579159694,7809.393056,19989.87868,0.819352956,1.153332975,0.397708785,1.156742882,1.77258335,1.941602313,0.12086774,0.78427277,0,0.326780321,1.576661729,0
282,35547,Florida Mayhem,Atlanta Reign,1,29202.09143,67349.22604,40.12214602,55.88838953,300.9006445,327.9117753,4918.898038,20684.86981,12255.04986,29444.45169,23316.25921,34912.43561,23344.80161,42269.23787,16.39004058,40.00981168,57.80670479,82.24824463,17.40291181,25.81107039,23316.25921,34912.43561,1.192347562,1.363283083,23.12414218,32.53301774,214.1494758,395.987662,14.49073477,20.99186333,2001.502931,3218.872596,1682.886575,2833.975353,280.148705,517.9736855,393.7348866,647.6845753,360,600,19.160951,29.47372657,16.64565081,22.70982521,404.2625265,479.6304964,18.97493595,31.91516971,0.281646968,0.548784717,14107.54909,23517.68772,7.237026144,8.502289354,2.01192083,2.764672554,0.432848535,0.674463235,13257.10128,11483.93815,0.680727493,1.153438872,0.435412118,0.64183938,1.144692573,1.724711634,0,0.973840254,0,0.421564063,0,0
283,35544,Washington Justice,Los Angeles Valiant,1,27800.16982,60810.53252,27.88308408,60.69603029,256.9212625,392.973828,6853.140701,19360.81436,3583.910507,26931.7217,19993.85224,39885.58339,20509.10783,43379.77439,18.09110195,34.70192408,48.8085179,84.83973869,20.69312382,23.85413109,19993.85224,39885.58339,1.148387495,0.896728814,22.10967561,35.70974385,185.7837221,426.5624048,20.66612636,19.26462052,1993.77907,3264.842659,1738.41138,2875.479774,320.57977,483.5190496,354.4949306,583.2763793,360,600,16.62840311,33.10585801,12.79516532,27.4348746,169.0462743,491.2635083,20.33988105,28.36373451,0.232310002,0.289577302,12472.00838,24785.65022,2.917496592,10.5276314,1.087048443,2.290101129,0.143120354,0.640368297,4174.818117,19383.91069,0.861319736,1.290558364,0.77884049,0.602501571,1.872560628,1.193657261,0.087547771,1.487973327,0.02918259,0.657104591,0.05424059,0.067906076
284,35525,New York Excelsior,Guangzhou Charge,1,24644.86936,56093.18248,26.17101668,63.81793708,211.6615074,498.9325081,2864.183144,18398.01977,11162.64615,23926.49929,20103.22121,35638.11432,22588.95342,31920.69597,19.5815954,25.42878394,42.42984644,93.65277848,16.03134774,29.55229767,20103.22121,35638.11432,0.7147633,1.431294287,12.21913635,32.96160994,207.603534,343.1611806,14.37023147,22.18515847,1969.535237,3355.30453,1757.997456,2801.884948,266.1706916,523.1706802,324.1375526,669.5101526,360,600,19.0976157,26.9238979,16.63155617,20.75039356,298.5123218,496.5742629,14.87515843,36.22248401,0.227482015,0.28254374,11966.93654,19040.18733,6.821980741,9.45171362,1.363543112,2.326719018,0.173486707,0.369123545,9849.234983,9690.999661,0.817814536,1.244000722,0.253181839,0.393009162,1.529873605,2.873654519,0.286311547,0,0.028631155,0,0.087257573,1.035695222
285,35523,Shanghai Dragons,Seoul Dynasty,1,34941.95169,47116.04109,41.54778346,46.49007005,302.5644246,423.4032471,9246.870698,10748.3059,11891.49904,7175.848789,22678.83573,35424.29685,19738.82231,32129.09634,14.73215297,28.25463966,63.79499556,81.49491662,22.02730057,34.62715607,22678.83573,35424.29685,1.109873502,0.847874639,20.95891256,24.01296981,206.0691592,279.8324181,18.09179337,30.81668584,2017.433619,3330.80864,1701.048552,2887.731677,349.5415901,477.8304953,373.7193898,588.8669531,360,600,16.9914128,28.77422684,13.95837745,23.62772467,345.2443417,541.0323254,25.33449346,30.47685319,0.219911542,0.377690503,11789.47023,17856.55663,6.909252678,9.075531024,1.429245009,3.310690877,0.29621138,0.371344157,6819.188501,12573.73941,0.864691217,1.306261503,0.35531136,0.654415406,2.847486853,4.26822208,0,0,0.038256077,0,1.707356843,3.555415238
286,35541,San Francisco Shock,Philadelphia Fusion,1,28743.40524,54221.85162,32.06418691,67.44734281,248.8648268,541.313704,6668.876384,12056.31499,8494.730354,21480.57177,20386.08933,40734.92937,21084.04179,38127.13361,20.19422857,25.45484403,51.45511462,98.93640043,19.1706004,30.98114911,20386.08933,40734.92937,0.538865579,1.820368568,20.89033878,40.48808519,190.7586946,349.4132054,18.14714546,25.24065724,1971.146493,3360.653369,1727.973174,2770.93384,320.3931058,505.9966161,355.3910856,693.0105101,360,600,17.02097656,32.68302209,13.05413748,27.57152237,194.3463725,410.3735017,20.15750682,32.39961838,0.220327318,0.507908506,11488.05839,23863.02585,4.686501273,14.54693173,0.965292734,3.202487614,0.143543213,0.671262222,4335.777812,16700.13156,0.806899207,1.459601004,0.397274313,0.249753043,2.082978507,2.721624183,0,1.384407549,0,0.317574209,1.606770046,0.516310924
287,35545,Washington Justice,Florida Mayhem,1,26515.8818,69415.48376,23.77523095,73.12999318,235.6424022,475.353612,6433.485293,26539.89854,3273.030664,28876.84051,19194.8121,40708.74195,20034.44449,34351.07788,20.23688922,24.93679746,42.25447356,107.4739565,18.17163567,34.10476907,19194.8121,40708.74195,0.68742669,1.482774263,16.3434541,44.25864228,176.9953987,388.2890173,16.4715831,33.10899457,1977.241659,3361.66273,1724.303018,2849.178547,334.7427059,480.5616592,377.5854315,613.377942,360,600,15.87330529,30.09803202,11.68226134,24.26674425,159.0108653,650.5390046,17.87311742,40.37630787,0.307606936,0.239194265,11054.31376,21794.54428,2.953862717,5.45625718,0.869608003,3.048501737,0.127823673,0.583261501,4419.678363,13872.07376,0.860303899,1.082518305,0.854137424,0.497097783,1.51297668,2.924037941,0.087547771,0.853053676,0.02918259,0.379134967,0.05424059,0.379134967
288,35524,Seoul Dynasty,New York Excelsior,1,29100.66407,54635.32522,27.77491768,49.26753666,249.4564819,317.0964454,6924.489789,11876.51866,3676.678236,22534.84455,21605.82544,34827.12759,19447.33453,38208.01379,17.05797268,34.46116163,48.37202845,76.80883168,20.40677793,27.16497001,21605.82544,34827.12759,0.611477812,1.528173606,14.73854027,26.76296492,180.5339278,378.2054233,19.47052385,21.03701952,1997.901056,3267.967173,1697.273134,2933.533596,277.7480709,451.7322931,388.7916721,542.9018025,360,600,17.51763521,30.93260187,14.2975852,25.08036058,327.0153101,547.1524872,18.81171651,28.83532597,0.190332846,0.376325016,10846.9289,20828.59432,5.6716112,10.58650965,2.105652158,2.255701796,0.229152124,0.308205264,8879.568003,13627.78073,0.768228729,1.25984084,0.457597982,0.504086335,1.981686204,2.181959465,0,0.477185911,0,0.047718591,1.449726234,0.145429288
289,35543,Washington Justice,Philadelphia Fusion,0,30093.39707,57972.83543,34.46059608,78.08648372,269.9538741,549.009428,7201.232813,10823.86198,3287.171479,25909.49639,21638.66388,44551.59967,20711.03422,41459.13674,16.70859283,22.40749681,59.36009196,110.0543428,24.61139837,31.65095732,21638.66388,44551.59967,1.371537536,1.696510594,28.66475725,47.85569234,200.0263609,466.5802576,24.30623682,26.83418048,1998.893548,3377.355011,1751.685585,2716.184802,303.0623628,387.5936228,334.8052904,744.0473918,360,600,17.66055616,34.63988121,13.72411812,30.19837556,200.6241778,465.7716528,25.46614431,35.30028631,0.288097513,0.316901788,13347.62832,26793.97581,3.806229456,17.36788709,1.200170385,3.564330123,0.17791988,0.679076853,4338.975864,20103.31989,0.946979118,1.193642025,0.786575094,0.719794254,2.205738769,1.844178852,0.472646121,1.384407549,0.02918259,0.317574209,0,0
290,35509,Seoul Dynasty,San Francisco Shock,0,34729.25571,67531.7262,35.33940219,62.8725936,226.8002387,471.4828744,10964.2223,27505.58472,14658.35731,27332.77916,21373.60175,34391.99673,22148.21431,34491.74412,20.45687145,28.47744856,53.09219611,97.89233031,17.53351207,34.91937565,21373.60175,34391.99673,1.096700648,2.432919432,17.02931016,37.46636233,200.3651655,320.8470779,13.83609704,29.69062933,1962.342973,3320.419121,1725.854916,2876.143005,313.6052225,549.9746621,356.9169339,561.6930457,360,600,16.86362241,27.45527982,13.09348915,22.14814446,280.5681676,403.7431677,22.78228148,40.60113147,0.219281843,0.100361057,11820.74169,20193.40086,4.795651001,9.65041186,1.419912405,1.787403836,0.249785059,0.29531065,4741.181569,4938.968833,0.653511727,1.339393814,0.411827344,0.488128849,0.98662258,3.435895956,0.443077937,0,0.118154116,0,0,2.964397535
