match_id,t1_name,t2_name,t1_win,t1_t2_All_Damage_Done,t1_t2_Assists,t1_t2_Average_Time_Alive,t1_t2_Barrier_Damage_Done,t1_t2_Damage_Blocked,t1_t2_Damage_Done,t1_t2_Damage_Taken,t1_t2_Deaths,t1_t2_Eliminations,t1_t2_Final_Blows,t1_t2_Hero_Damage_Done,t1_t2_Multikills,t1_t2_Objective_Kills,t1_t2_Objective_Time,t1_t2_Offensive_Assists,t1_t2_Time_Alive,t1_t2_Time_Building_Ultimate,t1_t2_Time_Elapsed_per_Ultimate_Earned,t1_t2_Time_Holding_Ultimate,t1_t2_Time_Played,t1_t2_Ultimates_Earned_-_Fractional,t1_t2_Ultimates_Used,t1_t2_Damage_-_Quick_Melee,t1_t2_Defensive_Assists,t1_t2_Environmental_Kills,t1_t2_Healing_Done,t1_t2_Knockback_Kills,t1_t2_Melee_Final_Blows,t1_t2_Melee_Percentage_of_Final_Blows,t1_t2_Shots_Fired,t1_t2_Weapon_Accuracy,t1_t2_Environmental_Deaths,t1_t2_Solo_Kills,t1_t2_Turrets_Destroyed,t1_t2_Teleporter_Pads_Destroyed,t1_t2_Recon_Assists,t1_t2_officialwin_before,t1_t2_pagerank_before,t1_t2_playerrank_before
34917,Hangzhou Spark,Chengdu Hunters,1,2674.574130000001,9.19038269,-92.47383720000005,725.7582200000033,12312.20952,29.258880000001227,2932.2248099999997,2.0997206300000038,7.948554720000004,-1.2752001899999996,29.258880000001227,0.8011767890000001,4.0824341,106.0481605,-0.8695744800000007,-22.45894199999975,-53.584683999999925,-52.003941399999974,27.512053700000024,0,-0.23625805,0.2081819999999972,147.4266336,-0.22254859000000238,0.03337221499999998,3352.8890600000013,-8.430288683,0.4638811230000002,0.076804025,-704.7878450000007,-0.319604537,0.272069409,-0.24788799000000017,0.077212691,0,0.37643670100000004,4.2,-0.017063106999999994,21.766648000000032
35509,Seoul Dynasty,San Francisco Shock,0,-9920.844920000003,-19.64867642,-134.97368089999998,-6002.52507,-1947.348100000003,-2444.1922600000034,245.16705999999976,6.963028729999998,-29.860432830000008,-10.440350570000003,-2444.1922600000034,-0.902257428,-13.718529139999998,-52.878675999999984,-7.723743980000002,-64.4615530000001,32.4067500000001,-23.92060630000003,-4.828407900000002,0,-1.3869962900000026,-2.4844084800000026,-27.658373400000016,-12.396080300000001,0.228594152,-1109.6506500000032,-5.106836046,0.21525189000000022,0.09921538399999996,-43.697775999999976,-0.263602664,0.16934806199999997,-1.088295282,0.469992996,0.16751129,-1.778638521,-10,-0.008568066999999999,10.24740399999996
35510,Shanghai Dragons,Philadelphia Fusion,1,1331.818290000003,-0.23178353999999501,-109.61015080000004,-964.1555799999987,-573.9696600000025,-553.1304299999974,-1650.1162299999996,0.3518170899999973,0.25578740000000266,0.4250027799999998,-553.1304299999974,0.6034579800000004,-0.3967044000000044,-16.57276589999998,2.5917674999999996,-1.8246159999998781,106.30670399999963,-58.3385222,-102.3798554,0,0.09353121999999914,0.192761339999997,-39.80416789999998,-1.623595850000001,0.06256822500000003,-1927.42627,0.36052218000000025,-1.002796985,-0.21876953700000001,1033.113475,0.10965606300000008,-0.456022964,1.114979295,-0.24420930099999993,-0.148618096,0.29812962,0.1999999999999993,0.02616757900000001,-6.440720000000056
35513,Seoul Dynasty,Hangzhou Spark,1,-3100.9729000000007,-7.7927344000000005,5.341147400000011,-2293.171889999998,-2551.2044700000006,-304.48543000000063,-985.862119999998,1.4422155999999973,-8.37720084,-0.6748640699999982,-304.48543000000063,-0.8263094439999998,-3.1131764399999966,-74.58989830000002,-2.8509876999999975,-11.378312000000278,55.56041499999992,29.07706349999995,-39.90136599999994,0,-0.5495295800000015,-1.1267734000000011,-29.067152999999962,-9.272140909999997,0.09039763000000003,-1761.09375,0.18989206999999997,0.5406726920000002,0.175584822,1126.368853,-0.014738322999999998,0.013432226999999908,1.3555726520000002,-0.19508855299999994,0.130219621,1.07797838,2,0.021569938999999996,42.65812200000005
35514,New York Excelsior,Chengdu Hunters,1,1099.2207199999975,-3.962264789999999,-74.95927030000001,67.356069999998,13581.356616000001,-4543.319910000002,3413.8511299999955,5.727331750000001,-8.400835749999999,-4.2535047799999965,-4543.319910000002,0.27582712499999995,-2.066352160000001,28.40644450000002,-4.483434289999998,-46.34383200000002,146.65305500000022,83.26365139999996,-150.41172360000002,0,-1.5846015300000005,-2.100763149999999,58.26665550000001,-10.237625889999997,-0.18506619,2383.2128599999996,-5.782748274999999,0.16090269499999987,0.07988674000000001,-892.5286770000002,-0.13846216099999986,0.08449565199999998,0.23739382200000003,-0.228648662,0,0.075616499,8.8,-0.0024308689999999952,124.40722200000005
35515,London Spitfire,Chengdu Hunters,0,-985.4808200000043,-10.031393260000002,-26.917836499999964,1079.6106,10744.188160000002,-4232.43521,940.9521600000007,0.282208390000001,-17.61111281000001,-7.817799969999999,-4232.43521,0.44264479599999984,-5.24726652,-23.372943100000043,-6.68704645,3.3848500000003696,54.58788400000003,17.018721900000003,-68.68388849999997,0,-2.11882164,-2.370733940000001,-124.07772839999996,-11.62278349,0.238080422,1684.3018699999993,-9.109298878,-0.9747309800000001,-0.04376928999999996,-2824.941175000001,-0.23294954099999998,0.31789912299999995,-0.17620926599999986,-0.13718919699999998,0,-0.285821559,-0.7999999999999998,-0.032985001,61.40997900000002
35521,Shanghai Dragons,New York Excelsior,1,7075.6548699999985,22.170008009999997,69.8083034,4471.498099999999,-2175.58683,2819.2057400000012,-5154.715740000003,-7.849209260000002,28.524077179999992,6.055051270000003,2819.2057400000012,0.92929639,13.849405749999995,-25.144448399999987,8.316070230000001,73.56488899999977,-43.43444499999987,-27.36880510000003,40.45309169999996,0,0.03360086999999723,-0.13917842000000036,-46.59584319999993,10.5175902,0.299017882,-2214.50489,0.5665523599999993,-0.5207850670000003,0.030791798000000037,-1997.5931219999993,0.08645038599999988,-0.148985402,1.658311667,0,0.038256077,1.401326998,7.800000000000001,0.037262848,53.322245000000066
35522,Seoul Dynasty,Guangzhou Charge,1,-10240.385880000002,-8.80222354,-136.65924420000005,-8976.594120000002,-6131.4319,-761.6526400000002,3386.2331500000037,6.899051530000001,-6.392297780000007,2.191070179999997,-761.6526400000002,-1.5534810510000001,-7.376974960000002,-0.40059409999997797,3.0092971099999986,-66.86141300000008,40.33121600000004,-59.699269699999945,-32.65175409999995,0,1.763083090000002,1.9479142500000002,43.985612600000024,-5.230441329999998,0.21885558700000002,321.3694399999986,0.09507312899999931,0.365396402,-0.021351689000000007,4781.977238,-0.129356778,0.12251571699999997,0.6733418799999997,-0.22389785800000006,0.118154116,1.098868433,-3.5999999999999996,-0.018439436000000003,-75.32755099999986
35523,Shanghai Dragons,Seoul Dynasty,1,5573.674120000003,19.903753499999993,92.14479840000001,328.7359099999994,6464.3122699999985,1287.1275400000013,-995.075499999999,-6.005899580000001,22.879831660000008,2.906374559999996,1287.1275400000013,0.9259294229999999,10.741140869999999,23.56306890000002,2.776983640000001,53.79914800000006,-38.059879999999794,74.1531536,26.233145899999954,0,-0.96943001,-0.1146977999999983,19.34904520000009,9.42549167,0.06970359300000001,789.4983900000007,2.679080848,-0.3268067189999999,0.07101179699999999,-1988.706307999999,0.147528557,-0.15611251999999998,0.60453307,-0.443077937,-0.079898039,-0.4258923000000001,11.8,0.027051453000000003,77.67268600000011
35524,Seoul Dynasty,New York Excelsior,1,-566.3742100000018,-1.847730300000002,26.424031599999978,338.4565300000013,-13175.090580000002,3114.1634699999995,-4565.765229999997,-3.4647313499999974,4.085556170000004,5.8733901100000026,3114.1634699999995,-0.37372177399999995,-0.1423146200000005,-57.8593085,8.18641891,38.21200399999998,-56.67206000000033,-52.93386840000005,56.801832099999956,0,-0.2058980900000016,-0.40187891000000064,-61.65553879999999,0.6723695099999993,0.059896350000000015,-2781.9959100000015,-1.3286568800000005,0.4632586889999999,-0.003187202,190.7613999999994,0.08717753200000011,0.386263168,1.6599340040000001,0.15676638999999998,0.08952296100000001,2.665547497,-3.200000000000001,0.007895195000000008,-10.797927000000072
35525,New York Excelsior,Guangzhou Charge,1,-3175.0764500000005,-12.093929209999999,-120.67435169999999,-3681.8125200000013,1908.8848399999988,-2910.9139499999983,4657.124640000002,7.01459461,-14.82683397000001,-2.6919533599999994,-2910.9139499999983,-0.24979995899999996,-5.9537461799999996,22.003534899999977,0.09115360999999922,-72.93481999999995,118.624413,-20.120685500000036,-116.92123259999994,0,2.8787885399999986,3.5531415299999978,58.887618599999996,-7.5134178899999995,-0.040951397,1403.6754,-0.1216641979999995,-0.14442695299999997,-0.09817530699999999,3953.7537429999993,0.013750772999999938,-0.10119378600000001,-0.519812736,-0.38066424800000004,0.028631155,-0.522064566,0,-0.028113110000000004,-6.297401000000036
35531,Washington Justice,Dallas Fuel,1,647.8709000000017,-11.340931259999998,-9.538467799999978,1766.6514399999978,-1152.1058900000025,-1768.6857200000013,-847.3305899999978,0.8030646799999985,-14.994214850000006,-3.541917099999999,-1768.6857200000013,-0.4458024300000001,-6.13491737,-32.14632110000002,-4.322807869999998,-10.176296999999977,-33.01311099999975,0.0051071000000320055,43.77319320000004,0,-1.2510487300000008,-0.8822527800000017,-72.09674000000001,-4.526611350000003,-0.11136649199999998,-1691.1502599999985,-1.273904314000001,0.3232734369999999,0.066429123,1843.7155979999989,-0.19235110899999985,-0.14099767200000002,-0.5025961600000002,0.30161428300000004,0.114762268,-0.416787261,-3.5999999999999996,-0.004553271000000001,59.13384599999995
